reviewer_id,case_id,category,language,source_text,source_text_valid,language_valid,intent_valid,target_valid,conditions_valid,policy_valid,outcome_valid,claims_valid,notes
R2,V2C-0000,parallel_semantic,ko,출처가 확인되면 QV0000의 2022년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0558,template_unseen,ko,출처가 확인되면 QV0558의 2025년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=ko
R2,V2C-0559,template_unseen,en,Please substantiate the 2026 operating_income figure associated with QV0559,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=en
R2,V2C-0560,template_unseen,ko,출처가 확인되면 QV0560의 2022년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=ko
R2,V2C-0561,template_unseen,en,Please substantiate the 2023 revenue figure associated with QV0561,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=en
R2,V2C-0562,template_unseen,ko,출처가 확인되면 QV0562의 2024년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=ko
R2,V2C-0563,template_unseen,en,Please substantiate the 2025 operating_income figure associated with QV0563,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=en
R2,V2C-0564,template_unseen,ko,출처가 확인되면 QV0564의 2026년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=ko
R2,V2C-0565,template_unseen,en,Please substantiate the 2022 revenue figure associated with QV0565,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=en
R2,V2C-0566,template_unseen,ko,출처가 확인되면 QV0566의 2023년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=ko
R2,V2C-0567,template_unseen,en,Please substantiate the 2024 operating_income figure associated with QV0567,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=en
R2,V2C-0568,template_unseen,ko,출처가 확인되면 QV0568의 2025년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=ko
R2,V2C-0569,template_unseen,en,Please substantiate the 2026 revenue figure associated with QV0569,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=en
R2,V2C-0570,template_unseen,ko,출처가 확인되면 QV0570의 2022년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=ko
R2,V2C-0571,template_unseen,en,Please substantiate the 2023 operating_income figure associated with QV0571,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=en
R2,V2C-0572,template_unseen,ko,출처가 확인되면 QV0572의 2024년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=ko
R2,V2C-0573,template_unseen,en,Please substantiate the 2025 revenue figure associated with QV0573,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=en
R2,V2C-0574,template_unseen,ko,출처가 확인되면 QV0574의 2026년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=ko
R2,V2C-0575,template_unseen,en,Please substantiate the 2022 operating_income figure associated with QV0575,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=en
R2,V2C-0576,template_unseen,ko,출처가 확인되면 QV0576의 2023년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=ko
R2,V2C-0577,template_unseen,en,Please substantiate the 2024 revenue figure associated with QV0577,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=en
R2,V2C-0578,template_unseen,ko,출처가 확인되면 QV0578의 2025년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=ko
R2,V2C-0579,template_unseen,en,Please substantiate the 2026 operating_income figure associated with QV0579,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=en
R2,V2C-0580,template_unseen,ko,출처가 확인되면 QV0580의 2022년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=ko
R2,V2C-0581,template_unseen,en,Please substantiate the 2023 revenue figure associated with QV0581,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=en
R2,V2C-0582,template_unseen,ko,출처가 확인되면 QV0582의 2024년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=ko
R2,V2C-0583,template_unseen,en,Please substantiate the 2025 operating_income figure associated with QV0583,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=en
R2,V2C-0584,template_unseen,ko,출처가 확인되면 QV0584의 2026년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=ko
R2,V2C-0585,template_unseen,en,Please substantiate the 2022 revenue figure associated with QV0585,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=en
R2,V2C-0586,template_unseen,ko,출처가 확인되면 QV0586의 2023년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=ko
R2,V2C-0587,template_unseen,en,Please substantiate the 2024 operating_income figure associated with QV0587,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=en
R2,V2C-0588,template_unseen,ko,출처가 확인되면 QV0588의 2025년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=ko
R2,V2C-0589,template_unseen,en,Please substantiate the 2026 revenue figure associated with QV0589,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=en
R2,V2C-0590,template_unseen,ko,출처가 확인되면 QV0590의 2022년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=ko
R2,V2C-0591,template_unseen,en,Please substantiate the 2023 operating_income figure associated with QV0591,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=en
R2,V2C-0592,template_unseen,ko,출처가 확인되면 QV0592의 2024년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=ko
R2,V2C-0593,template_unseen,en,Please substantiate the 2025 revenue figure associated with QV0593,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=en
R2,V2C-0594,template_unseen,ko,출처가 확인되면 QV0594의 2026년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=ko
R2,V2C-0595,template_unseen,en,Please substantiate the 2022 operating_income figure associated with QV0595,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=en
R2,V2C-0596,template_unseen,ko,출처가 확인되면 QV0596의 2023년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=ko
R2,V2C-0597,template_unseen,en,Please substantiate the 2024 revenue figure associated with QV0597,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=en
R2,V2C-0598,template_unseen,ko,출처가 확인되면 QV0598의 2025년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=ko
R2,V2C-0599,template_unseen,en,Please substantiate the 2026 operating_income figure associated with QV0599,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=template_unseen lang=en
R2,V2C-0600,entity_unseen,ko,출처가 확인되면 QV0600의 2022년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0601,entity_unseen,en,Please substantiate the 2023 revenue figure associated with QV0601,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0602,entity_unseen,ko,출처가 확인되면 QV0602의 2024년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0603,entity_unseen,en,Please substantiate the 2025 operating_income figure associated with QV0603,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0604,entity_unseen,ko,출처가 확인되면 QV0604의 2026년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0605,entity_unseen,en,Please substantiate the 2022 revenue figure associated with QV0605,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0606,entity_unseen,ko,출처가 확인되면 QV0606의 2023년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0607,entity_unseen,en,Please substantiate the 2024 operating_income figure associated with QV0607,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0608,entity_unseen,ko,출처가 확인되면 QV0608의 2025년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0609,entity_unseen,en,Please substantiate the 2026 revenue figure associated with QV0609,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0610,entity_unseen,ko,출처가 확인되면 QV0610의 2022년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0611,entity_unseen,en,Please substantiate the 2023 operating_income figure associated with QV0611,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0612,entity_unseen,ko,출처가 확인되면 QV0612의 2024년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0613,entity_unseen,en,Please substantiate the 2025 revenue figure associated with QV0613,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0614,entity_unseen,ko,출처가 확인되면 QV0614의 2026년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0615,entity_unseen,en,Please substantiate the 2022 operating_income figure associated with QV0615,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0616,entity_unseen,ko,출처가 확인되면 QV0616의 2023년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0617,entity_unseen,en,Please substantiate the 2024 revenue figure associated with QV0617,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0618,entity_unseen,ko,출처가 확인되면 QV0618의 2025년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0619,entity_unseen,en,Please substantiate the 2026 operating_income figure associated with QV0619,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0620,entity_unseen,ko,출처가 확인되면 QV0620의 2022년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0621,entity_unseen,en,Please substantiate the 2023 revenue figure associated with QV0621,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0622,entity_unseen,ko,출처가 확인되면 QV0622의 2024년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0623,entity_unseen,en,Please substantiate the 2025 operating_income figure associated with QV0623,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0624,entity_unseen,ko,출처가 확인되면 QV0624의 2026년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0625,entity_unseen,en,Please substantiate the 2022 revenue figure associated with QV0625,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0626,entity_unseen,ko,출처가 확인되면 QV0626의 2023년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0627,entity_unseen,en,Please substantiate the 2024 operating_income figure associated with QV0627,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0628,entity_unseen,ko,출처가 확인되면 QV0628의 2025년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0629,entity_unseen,en,Please substantiate the 2026 revenue figure associated with QV0629,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0630,entity_unseen,ko,출처가 확인되면 QV0630의 2022년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0631,entity_unseen,en,Please substantiate the 2023 operating_income figure associated with QV0631,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0632,entity_unseen,ko,출처가 확인되면 QV0632의 2024년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0633,entity_unseen,en,Please substantiate the 2025 revenue figure associated with QV0633,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0634,entity_unseen,ko,출처가 확인되면 QV0634의 2026년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0635,entity_unseen,en,Please substantiate the 2022 operating_income figure associated with QV0635,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0636,entity_unseen,ko,출처가 확인되면 QV0636의 2023년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0637,entity_unseen,en,Please substantiate the 2024 revenue figure associated with QV0637,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0638,entity_unseen,ko,출처가 확인되면 QV0638의 2025년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0639,entity_unseen,en,Please substantiate the 2026 operating_income figure associated with QV0639,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0640,entity_unseen,ko,출처가 확인되면 QV0640의 2022년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0641,entity_unseen,en,Please substantiate the 2023 revenue figure associated with QV0641,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0642,entity_unseen,ko,출처가 확인되면 QV0642의 2024년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0643,entity_unseen,en,Please substantiate the 2025 operating_income figure associated with QV0643,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0644,entity_unseen,ko,출처가 확인되면 QV0644의 2026년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0645,entity_unseen,en,Please substantiate the 2022 revenue figure associated with QV0645,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0646,entity_unseen,ko,출처가 확인되면 QV0646의 2023년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0647,entity_unseen,en,Please substantiate the 2024 operating_income figure associated with QV0647,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0648,entity_unseen,ko,출처가 확인되면 QV0648의 2025년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0649,entity_unseen,en,Please substantiate the 2026 revenue figure associated with QV0649,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0650,entity_unseen,ko,출처가 확인되면 QV0650의 2022년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0651,entity_unseen,en,Please substantiate the 2023 operating_income figure associated with QV0651,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0652,entity_unseen,ko,출처가 확인되면 QV0652의 2024년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0653,entity_unseen,en,Please substantiate the 2025 revenue figure associated with QV0653,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0654,entity_unseen,ko,출처가 확인되면 QV0654의 2026년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0655,entity_unseen,en,Please substantiate the 2022 operating_income figure associated with QV0655,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0656,entity_unseen,ko,출처가 확인되면 QV0656의 2023년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0657,entity_unseen,en,Please substantiate the 2024 revenue figure associated with QV0657,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0658,entity_unseen,ko,출처가 확인되면 QV0658의 2025년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0659,entity_unseen,en,Please substantiate the 2026 operating_income figure associated with QV0659,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0660,entity_unseen,ko,출처가 확인되면 QV0660의 2022년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0661,entity_unseen,en,Please substantiate the 2023 revenue figure associated with QV0661,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0662,entity_unseen,ko,출처가 확인되면 QV0662의 2024년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0663,entity_unseen,en,Please substantiate the 2025 operating_income figure associated with QV0663,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0664,entity_unseen,ko,출처가 확인되면 QV0664의 2026년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0665,entity_unseen,en,Please substantiate the 2022 revenue figure associated with QV0665,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0666,entity_unseen,ko,출처가 확인되면 QV0666의 2023년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0667,entity_unseen,en,Please substantiate the 2024 operating_income figure associated with QV0667,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0668,entity_unseen,ko,출처가 확인되면 QV0668의 2025년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0669,entity_unseen,en,Please substantiate the 2026 revenue figure associated with QV0669,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0670,entity_unseen,ko,출처가 확인되면 QV0670의 2022년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0671,entity_unseen,en,Please substantiate the 2023 operating_income figure associated with QV0671,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0672,entity_unseen,ko,출처가 확인되면 QV0672의 2024년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0673,entity_unseen,en,Please substantiate the 2025 revenue figure associated with QV0673,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0674,entity_unseen,ko,출처가 확인되면 QV0674의 2026년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0675,entity_unseen,en,Please substantiate the 2022 operating_income figure associated with QV0675,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0676,entity_unseen,ko,출처가 확인되면 QV0676의 2023년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0677,entity_unseen,en,Please substantiate the 2024 revenue figure associated with QV0677,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0678,entity_unseen,ko,출처가 확인되면 QV0678의 2025년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0679,entity_unseen,en,Please substantiate the 2026 operating_income figure associated with QV0679,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0680,entity_unseen,ko,출처가 확인되면 QV0680의 2022년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0681,entity_unseen,en,Please substantiate the 2023 revenue figure associated with QV0681,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0682,entity_unseen,ko,출처가 확인되면 QV0682의 2024년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0683,entity_unseen,en,Please substantiate the 2025 operating_income figure associated with QV0683,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0684,entity_unseen,ko,출처가 확인되면 QV0684의 2026년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0685,entity_unseen,en,Please substantiate the 2022 revenue figure associated with QV0685,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0686,entity_unseen,ko,출처가 확인되면 QV0686의 2023년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0687,entity_unseen,en,Please substantiate the 2024 operating_income figure associated with QV0687,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0688,entity_unseen,ko,출처가 확인되면 QV0688의 2025년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0689,entity_unseen,en,Please substantiate the 2026 revenue figure associated with QV0689,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0690,entity_unseen,ko,출처가 확인되면 QV0690의 2022년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0691,entity_unseen,en,Please substantiate the 2023 operating_income figure associated with QV0691,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0692,entity_unseen,ko,출처가 확인되면 QV0692의 2024년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0693,entity_unseen,en,Please substantiate the 2025 revenue figure associated with QV0693,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0694,entity_unseen,ko,출처가 확인되면 QV0694의 2026년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
R2,V2C-0695,entity_unseen,en,Please substantiate the 2022 operating_income figure associated with QV0695,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=en
R2,V2C-0696,entity_unseen,ko,출처가 확인되면 QV0696의 2023년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=entity_unseen lang=ko
